12:44:34:654 -> 0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:00:809 -> FSR Live: PB0=0.00, PA7=0.00, PA6=15.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:01:002 -> 241265,500,S0=49.70 mA, S1=120.18 mA, S2=110.45 mA, S3=90.68 mA, S4=58.78 mA
12:46:01:009 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:01:202 -> 241465,500,S0=50.63 mA, S1=185.90 mA, S2=110.47 mA, S3=90.90 mA, S4=60.18 mA
12:46:01:209 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:01:403 -> 241665,500,S0=76.95 mA, S1=121.37 mA, S2=110.37 mA, S3=88.70 mA, S4=69.52 mA
12:46:01:409 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:01:602 -> 241865,500,S0=107.52 mA, S1=125.65 mA, S2=109.45 mA, S3=90.18 mA, S4=60.15 mA
12:46:01:609 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:01:802 -> 242065,500,S0=106.55 mA, S1=119.85 mA, S2=109.80 mA, S3=88.90 mA, S4=82.75 mA
12:46:01:809 -> FSR Live: PB0=0.00, PA7=2.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:02:002 -> 242265,500,S0=75.50 mA, S1=184.33 mA, S2=109.70 mA, S3=89.87 mA, S4=94.37 mA
12:46:02:009 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:02:203 -> 242465,500,S0=114.30 mA, S1=122.95 mA, S2=110.22 mA, S3=87.45 mA, S4=44.15 mA
12:46:02:209 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:02:402 -> 242665,500,S0=73.15 mA, S1=181.75 mA, S2=109.95 mA, S3=89.30 mA, S4=86.30 mA
12:46:02:409 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:02:602 -> 242865,500,S0=75.57 mA, S1=117.50 mA, S2=110.62 mA, S3=90.70 mA, S4=95.00 mA
12:46:02:609 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:02:803 -> 243065,500,S0=71.45 mA, S1=188.63 mA, S2=110.50 mA, S3=90.37 mA, S4=62.15 mA
12:46:02:809 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:03:002 -> 243265,500,S0=75.50 mA, S1=120.50 mA, S2=110.45 mA, S3=88.80 mA, S4=59.85 mA
12:46:03:009 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:03:202 -> 243465,500,S0=38.68 mA, S1=123.60 mA, S2=110.00 mA, S3=90.95 mA, S4=43.22 mA
12:46:03:209 -> FSR Live: PB0=0.00, PA7=1.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:03:403 -> 243665,500,S0=72.93 mA, S1=121.72 mA, S2=110.77 mA, S3=132.70 mA, S4=94.70 mA
12:46:03:409 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:03:602 -> 243865,500,S0=72.18 mA, S1=123.05 mA, S2=111.18 mA, S3=86.70 mA, S4=60.30 mA
12:46:03:609 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=1.00, PA1=0.00, PA0=0.00
12:46:03:802 -> 244065,500,S0=74.25 mA, S1=124.32 mA, S2=110.43 mA, S3=89.52 mA, S4=66.82 mA
12:46:03:809 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:04:002 -> 244265,500,S0=93.60 mA, S1=106.02 mA, S2=109.68 mA, S3=88.97 mA, S4=61.05 mA
12:46:04:009 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:04:202 -> 244465,500,S0=76.10 mA, S1=127.37 mA, S2=109.82 mA, S3=89.43 mA, S4=58.08 mA
12:46:04:209 -> FSR Live: PB0=0.00, PA7=0.00, PA6=11.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:04:402 -> 244665,500,S0=74.55 mA, S1=122.82 mA, S2=111.20 mA, S3=90.45 mA, S4=59.80 mA
12:46:04:409 -> FSR Live: PB0=0.00, PA7=0.00, PA6=10.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=1.00
12:46:04:602 -> 244865,500,S0=49.00 mA, S1=120.55 mA, S2=110.65 mA, S3=89.95 mA, S4=34.20 mA
12:46:04:609 -> FSR Live: PB0=0.00, PA7=0.00, PA6=11.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:04:802 -> 245065,500,S0=113.65 mA, S1=75.90 mA, S2=111.12 mA, S3=88.87 mA, S4=62.55 mA
12:46:04:809 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:05:002 -> 245265,500,S0=77.60 mA, S1=124.60 mA, S2=110.00 mA, S3=82.62 mA, S4=83.90 mA
12:46:05:009 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=1.00
12:46:05:202 -> 245465,500,S0=95.22 mA, S1=119.15 mA, S2=111.12 mA, S3=82.10 mA, S4=66.07 mA
12:46:05:209 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:05:402 -> 245665,500,S0=75.18 mA, S1=127.60 mA, S2=109.97 mA, S3=90.82 mA, S4=43.90 mA
12:46:05:409 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=1.00, PA0=0.00
12:46:05:602 -> 245865,500,S0=49.97 mA, S1=123.65 mA, S2=109.93 mA, S3=89.22 mA, S4=95.65 mA
12:46:05:609 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=1.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=1.00, PA0=0.00
12:46:05:802 -> 246065,500,S0=111.27 mA, S1=126.62 mA, S2=110.75 mA, S3=89.72 mA, S4=62.08 mA
12:46:05:809 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:06:002 -> 246265,500,S0=70.97 mA, S1=80.77 mA, S2=111.32 mA, S3=91.87 mA, S4=60.08 mA
12:46:06:009 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:06:202 -> 246465,500,S0=70.97 mA, S1=80.65 mA, S2=111.25 mA, S3=89.72 mA, S4=60.78 mA
12:46:06:209 -> FSR Live: PB0=0.00, PA7=1.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:06:402 -> 246665,500,S0=65.35 mA, S1=819.17 mA, S2=105.30 mA, S3=90.85 mA, S4=59.22 mA
12:46:06:409 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:06:602 -> 246865,500,S0=71.93 mA, S1=118.27 mA, S2=110.32 mA, S3=90.15 mA, S4=35.22 mA
12:46:06:609 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=1.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:06:802 -> 247065,500,S0=111.30 mA, S1=77.07 mA, S2=109.80 mA, S3=88.57 mA, S4=59.43 mA
12:46:06:809 -> FSR Live: PB0=0.00, PA7=0.00, PA6=11.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:07:002 -> 247265,500,S0=73.25 mA, S1=122.43 mA, S2=110.12 mA, S3=89.75 mA, S4=60.35 mA
12:46:07:009 -> FSR Live: PB0=0.00, PA7=0.00, PA6=11.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:07:202 -> 247465,500,S0=106.85 mA, S1=178.15 mA, S2=109.97 mA, S3=89.87 mA, S4=60.03 mA
12:46:07:209 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=1.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:07:402 -> 247665,500,S0=61.43 mA, S1=122.70 mA, S2=110.02 mA, S3=89.40 mA, S4=62.90 mA
12:46:07:409 -> FSR Live: PB0=0.00, PA7=0.00, PA6=11.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:07:602 -> 247865,500,S0=72.32 mA, S1=138.58 mA, S2=109.85 mA, S3=85.85 mA, S4=61.83 mA
12:46:07:609 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:07:802 -> 248065,500,S0=107.12 mA, S1=121.40 mA, S2=109.68 mA, S3=88.68 mA, S4=59.93 mA
12:46:07:809 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:08:001 -> 248265,500,S0=75.18 mA, S1=129.95 mA, S2=110.22 mA, S3=89.10 mA, S4=61.30 mA
12:46:08:009 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:08:202 -> 248465,500,S0=164.58 mA, S1=115.07 mA, S2=110.07 mA, S3=90.90 mA, S4=60.28 mA
12:46:08:209 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=1.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:08:402 -> 248665,500,S0=38.65 mA, S1=119.87 mA, S2=110.87 mA, S3=90.27 mA, S4=61.40 mA
12:46:08:409 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=1.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=1.00
12:46:08:602 -> 248865,500,S0=74.87 mA, S1=118.25 mA, S2=110.27 mA, S3=90.30 mA, S4=59.78 mA
12:46:08:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=1.00, PA0=0.00
12:46:08:802 -> 249065,500,S0=73.80 mA, S1=115.85 mA, S2=110.07 mA, S3=88.95 mA, S4=61.25 mA
12:46:08:809 -> FSR Live: PB0=0.00, PA7=0.00, PA6=11.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:09:001 -> 249265,500,S0=89.45 mA, S1=171.27 mA, S2=109.60 mA, S3=88.05 mA, S4=64.10 mA
12:46:09:008 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:09:201 -> 249465,500,S0=74.50 mA, S1=114.02 mA, S2=109.93 mA, S3=119.32 mA, S4=63.85 mA
12:46:09:209 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:09:401 -> 249665,500,S0=74.18 mA, S1=122.15 mA, S2=111.20 mA, S3=90.07 mA, S4=59.50 mA
12:46:09:412 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:09:601 -> 249865,500,S0=74.85 mA, S1=113.87 mA, S2=111.35 mA, S3=88.87 mA, S4=58.63 mA
12:46:09:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:09:801 -> 250065,500,S0=75.72 mA, S1=170.20 mA, S2=110.32 mA, S3=89.97 mA, S4=58.22 mA
12:46:09:808 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:10:001 -> 250265,500,S0=79.65 mA, S1=122.02 mA, S2=110.02 mA, S3=134.63 mA, S4=58.65 mA
12:46:10:008 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:10:201 -> 250465,500,S0=81.22 mA, S1=120.77 mA, S2=110.93 mA, S3=92.52 mA, S4=58.85 mA
12:46:10:208 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:10:401 -> 250665,500,S0=75.07 mA, S1=125.10 mA, S2=110.32 mA, S3=90.45 mA, S4=99.70 mA
12:46:10:408 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=1.00, PA0=0.00
12:46:10:602 -> 250865,500,S0=76.60 mA, S1=117.47 mA, S2=110.18 mA, S3=91.70 mA, S4=60.18 mA
12:46:10:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:10:801 -> 251065,500,S0=72.75 mA, S1=120.27 mA, S2=110.30 mA, S3=91.15 mA, S4=94.85 mA
12:46:10:808 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:11:001 -> 251265,500,S0=73.60 mA, S1=117.47 mA, S2=110.15 mA, S3=91.32 mA, S4=97.62 mA
12:46:11:008 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:11:201 -> 251465,500,S0=74.70 mA, S1=119.70 mA, S2=111.18 mA, S3=88.55 mA, S4=58.75 mA
12:46:11:208 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:11:401 -> 251665,500,S0=76.68 mA, S1=122.45 mA, S2=110.45 mA, S3=90.30 mA, S4=58.28 mA
12:46:11:408 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=1.00, PA0=0.00
12:46:11:601 -> 251865,500,S0=74.90 mA, S1=125.55 mA, S2=110.45 mA, S3=72.80 mA, S4=59.63 mA
12:46:11:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:11:801 -> 252065,500,S0=116.70 mA, S1=122.57 mA, S2=110.40 mA, S3=89.97 mA, S4=58.45 mA
12:46:11:808 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=1.00, PA1=0.00, PA0=0.00
12:46:12:001 -> 252265,500,S0=75.37 mA, S1=121.80 mA, S2=111.37 mA, S3=91.15 mA, S4=59.10 mA
12:46:12:008 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=1.00, PA0=0.00
12:46:12:201 -> 252465,500,S0=75.62 mA, S1=124.05 mA, S2=111.12 mA, S3=88.60 mA, S4=60.10 mA
12:46:12:208 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:12:401 -> 252665,500,S0=74.55 mA, S1=145.63 mA, S2=111.37 mA, S3=131.93 mA, S4=58.70 mA
12:46:12:413 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:12:602 -> 252865,500,S0=76.80 mA, S1=120.18 mA, S2=110.27 mA, S3=88.70 mA, S4=58.13 mA
12:46:12:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:12:801 -> 253065,500,S0=74.97 mA, S1=118.62 mA, S2=110.85 mA, S3=88.65 mA, S4=51.30 mA
12:46:12:808 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:13:001 -> 253265,500,S0=74.50 mA, S1=173.70 mA, S2=111.20 mA, S3=88.87 mA, S4=60.03 mA
12:46:13:008 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:13:201 -> 253465,500,S0=73.95 mA, S1=122.65 mA, S2=110.57 mA, S3=57.33 mA, S4=49.05 mA
12:46:13:208 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:13:401 -> 253665,500,S0=72.85 mA, S1=118.22 mA, S2=111.37 mA, S3=89.82 mA, S4=60.13 mA
12:46:13:408 -> FSR Live: PB0=0.00, PA7=1.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:13:601 -> 253865,500,S0=75.35 mA, S1=182.23 mA, S2=111.32 mA, S3=91.35 mA, S4=61.35 mA
12:46:13:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=1.00
12:46:13:803 -> 254065,500,S0=74.40 mA, S1=119.05 mA, S2=109.75 mA, S3=118.85 mA, S4=93.32 mA
12:46:13:811 -> FSR Live: PB0=0.00, PA7=0.00, PA6=11.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=1.00, PA0=0.00
12:46:14:001 -> 254265,500,S0=76.68 mA, S1=104.90 mA, S2=110.95 mA, S3=84.55 mA, S4=59.95 mA
12:46:14:008 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=1.00, PA1=0.00, PA0=0.00
12:46:14:201 -> 254465,500,S0=76.32 mA, S1=101.30 mA, S2=111.20 mA, S3=85.97 mA, S4=60.22 mA
12:46:14:208 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=1.00, PA1=0.00, PA0=1.00
12:46:14:401 -> 254665,500,S0=76.30 mA, S1=113.57 mA, S2=111.43 mA, S3=84.87 mA, S4=60.22 mA
12:46:14:408 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=1.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:14:601 -> 254865,500,S0=116.85 mA, S1=259.60 mA, S2=109.25 mA, S3=87.85 mA, S4=51.72 mA
12:46:14:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:14:801 -> 255065,500,S0=76.00 mA, S1=184.25 mA, S2=110.25 mA, S3=86.55 mA, S4=64.10 mA
12:46:14:808 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:15:001 -> 255265,500,S0=75.85 mA, S1=174.15 mA, S2=109.87 mA, S3=42.03 mA, S4=52.10 mA
12:46:15:008 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=1.00
12:46:15:201 -> 255465,500,S0=77.40 mA, S1=119.12 mA, S2=111.25 mA, S3=58.58 mA, S4=62.33 mA
12:46:15:208 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:15:401 -> 255665,500,S0=72.50 mA, S1=123.65 mA, S2=110.72 mA, S3=88.70 mA, S4=64.52 mA
12:46:15:408 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=1.00
12:46:15:601 -> 255865,500,S0=71.37 mA, S1=117.18 mA, S2=110.07 mA, S3=87.25 mA, S4=63.47 mA
12:46:15:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=7.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:15:801 -> 256065,500,S0=48.93 mA, S1=84.35 mA, S2=110.43 mA, S3=133.27 mA, S4=66.30 mA
12:46:15:808 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:16:000 -> 256265,500,S0=75.75 mA, S1=114.22 mA, S2=110.57 mA, S3=88.27 mA, S4=37.20 mA
12:46:16:008 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:16:200 -> 256465,500,S0=74.87 mA, S1=116.15 mA, S2=111.27 mA, S3=89.70 mA, S4=45.22 mA
12:46:16:208 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:16:400 -> 256665,500,S0=95.55 mA, S1=112.93 mA, S2=110.40 mA, S3=86.82 mA, S4=45.13 mA
12:46:16:407 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:16:600 -> 256865,500,S0=110.37 mA, S1=66.37 mA, S2=111.12 mA, S3=89.57 mA, S4=62.65 mA
12:46:16:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:16:800 -> 257065,500,S0=114.50 mA, S1=120.22 mA, S2=111.25 mA, S3=67.07 mA, S4=56.22 mA
12:46:16:807 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:17:000 -> 257265,500,S0=76.72 mA, S1=120.57 mA, S2=110.55 mA, S3=120.00 mA, S4=62.22 mA
12:46:17:007 -> FSR Live: PB0=0.00, PA7=0.00, PA6=14.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:17:200 -> 257465,500,S0=74.05 mA, S1=116.35 mA, S2=109.97 mA, S3=86.72 mA, S4=47.72 mA
12:46:17:208 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=1.00, PA0=0.00
12:46:17:401 -> 257665,500,S0=74.05 mA, S1=120.37 mA, S2=110.47 mA, S3=87.40 mA, S4=63.95 mA
12:46:17:407 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=1.00, PA0=0.00
12:46:17:601 -> 257865,500,S0=76.77 mA, S1=115.80 mA, S2=110.40 mA, S3=86.07 mA, S4=62.33 mA
12:46:17:608 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:17:801 -> 258065,500,S0=74.95 mA, S1=117.85 mA, S2=111.45 mA, S3=87.43 mA, S4=44.45 mA
12:46:17:807 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=8.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:18:000 -> 258265,500,S0=76.30 mA, S1=47.03 mA, S2=111.43 mA, S3=89.43 mA, S4=61.45 mA
12:46:18:008 -> FSR Live: PB0=0.00, PA7=1.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:18:200 -> 258465,500,S0=74.27 mA, S1=115.55 mA, S2=111.10 mA, S3=57.13 mA, S4=98.65 mA
12:46:18:207 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:18:401 -> 258665,500,S0=73.75 mA, S1=117.25 mA, S2=109.68 mA, S3=88.62 mA, S4=62.20 mA
12:46:18:407 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:18:601 -> 258865,500,S0=72.02 mA, S1=116.45 mA, S2=110.25 mA, S3=87.75 mA, S4=59.25 mA
12:46:18:607 -> FSR Live: PB0=0.00, PA7=0.00, PA6=13.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
12:46:18:800 -> 259065,500,S0=74.18 mA, S1=117.65 mA, S2=110.47 mA, S3=90.50 mA, S4=44.55 mA
