21:26:37:368 -> PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=1.00
21:28:49:161 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:49:358 -> 130683,2300,S0=49.53 mA, S1=45.25 mA, S2=9.60 mA, S3=42.80 mA, S4=49.85 mA
21:28:49:361 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:49:556 -> 130883,2300,S0=40.75 mA, S1=37.05 mA, S2=9.57 mA, S3=42.25 mA, S4=43.25 mA
21:28:49:561 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:49:755 -> 131083,2300,S0=69.05 mA, S1=44.00 mA, S2=9.57 mA, S3=42.88 mA, S4=43.10 mA
21:28:49:761 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=14.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:49:956 -> 131283,2300,S0=55.88 mA, S1=45.25 mA, S2=9.60 mA, S3=43.47 mA, S4=40.75 mA
21:28:49:961 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=1.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:50:155 -> 131483,2300,S0=49.47 mA, S1=44.50 mA, S2=9.57 mA, S3=43.03 mA, S4=43.85 mA
21:28:50:161 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:50:355 -> 131683,2300,S0=40.95 mA, S1=45.08 mA, S2=9.60 mA, S3=54.93 mA, S4=43.38 mA
21:28:50:361 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:50:555 -> 131883,2300,S0=50.00 mA, S1=44.15 mA, S2=9.68 mA, S3=54.40 mA, S4=43.25 mA
21:28:50:561 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:50:755 -> 132083,2300,S0=48.47 mA, S1=44.13 mA, S2=9.55 mA, S3=43.00 mA, S4=44.03 mA
21:28:50:761 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:50:955 -> 132283,2300,S0=42.35 mA, S1=44.90 mA, S2=9.55 mA, S3=42.93 mA, S4=56.35 mA
21:28:50:961 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:51:155 -> 132483,2300,S0=50.25 mA, S1=44.03 mA, S2=9.63 mA, S3=42.38 mA, S4=40.03 mA
21:28:51:161 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:51:355 -> 132683,2300,S0=49.35 mA, S1=80.85 mA, S2=9.60 mA, S3=42.35 mA, S4=45.60 mA
21:28:51:361 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:51:555 -> 132883,2300,S0=51.80 mA, S1=45.15 mA, S2=9.60 mA, S3=42.33 mA, S4=43.25 mA
21:28:51:561 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:51:755 -> 133083,2300,S0=215.35 mA, S1=43.08 mA, S2=9.80 mA, S3=42.53 mA, S4=42.97 mA
21:28:51:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:51:955 -> 133283,2300,S0=50.47 mA, S1=44.90 mA, S2=9.63 mA, S3=52.75 mA, S4=44.10 mA
21:28:51:961 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:52:155 -> 133483,2300,S0=50.22 mA, S1=44.70 mA, S2=9.63 mA, S3=46.33 mA, S4=43.20 mA
21:28:52:161 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:52:355 -> 133683,2300,S0=48.45 mA, S1=39.90 mA, S2=9.65 mA, S3=42.22 mA, S4=42.97 mA
21:28:52:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:52:555 -> 133883,2300,S0=48.60 mA, S1=45.28 mA, S2=9.68 mA, S3=43.20 mA, S4=25.47 mA
21:28:52:560 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:52:755 -> 134083,2300,S0=50.10 mA, S1=44.28 mA, S2=9.65 mA, S3=42.40 mA, S4=43.68 mA
21:28:52:761 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:52:955 -> 134283,2300,S0=52.05 mA, S1=44.40 mA, S2=9.57 mA, S3=42.33 mA, S4=66.55 mA
21:28:52:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=1.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:53:155 -> 134483,2300,S0=50.53 mA, S1=44.75 mA, S2=9.65 mA, S3=42.90 mA, S4=25.42 mA
21:28:53:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:53:355 -> 134683,2300,S0=45.33 mA, S1=42.88 mA, S2=9.65 mA, S3=42.75 mA, S4=43.95 mA
21:28:53:361 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:53:555 -> 134883,2300,S0=49.38 mA, S1=40.22 mA, S2=9.65 mA, S3=43.38 mA, S4=55.72 mA
21:28:53:560 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:53:755 -> 135083,2300,S0=50.18 mA, S1=43.97 mA, S2=9.68 mA, S3=43.28 mA, S4=42.47 mA
21:28:53:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:53:955 -> 135283,2300,S0=40.60 mA, S1=45.20 mA, S2=9.65 mA, S3=42.30 mA, S4=50.97 mA
21:28:53:961 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:54:155 -> 135483,2300,S0=49.60 mA, S1=55.72 mA, S2=9.65 mA, S3=41.65 mA, S4=40.60 mA
21:28:54:163 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:54:355 -> 135683,2300,S0=40.35 mA, S1=44.00 mA, S2=9.65 mA, S3=42.65 mA, S4=40.08 mA
21:28:54:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:54:555 -> 135883,2300,S0=40.75 mA, S1=44.85 mA, S2=9.63 mA, S3=42.22 mA, S4=25.42 mA
21:28:54:561 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:54:755 -> 136083,2300,S0=94.87 mA, S1=45.03 mA, S2=9.70 mA, S3=42.03 mA, S4=25.40 mA
21:28:54:761 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:54:955 -> 136283,2300,S0=50.22 mA, S1=53.72 mA, S2=9.63 mA, S3=43.13 mA, S4=25.40 mA
21:28:54:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:55:155 -> 136483,2300,S0=49.40 mA, S1=45.88 mA, S2=9.57 mA, S3=42.28 mA, S4=42.83 mA
21:28:55:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:55:355 -> 136683,2300,S0=50.03 mA, S1=45.28 mA, S2=9.63 mA, S3=42.38 mA, S4=43.38 mA
21:28:55:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:55:555 -> 136883,2300,S0=42.03 mA, S1=44.03 mA, S2=9.68 mA, S3=42.75 mA, S4=38.20 mA
21:28:55:560 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:55:755 -> 137083,2300,S0=40.47 mA, S1=40.53 mA, S2=9.65 mA, S3=42.55 mA, S4=42.63 mA
21:28:55:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=1.00
21:28:55:955 -> 137283,2300,S0=48.45 mA, S1=44.90 mA, S2=9.60 mA, S3=42.25 mA, S4=52.00 mA
21:28:55:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=1.00, PA0=0.00
21:28:56:155 -> 137483,2300,S0=50.97 mA, S1=44.22 mA, S2=9.63 mA, S3=42.60 mA, S4=51.90 mA
21:28:56:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:56:355 -> 137683,2300,S0=40.90 mA, S1=40.03 mA, S2=9.63 mA, S3=42.35 mA, S4=43.28 mA
21:28:56:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:56:555 -> 137883,2300,S0=54.35 mA, S1=37.15 mA, S2=9.75 mA, S3=43.08 mA, S4=58.63 mA
21:28:56:560 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:56:755 -> 138083,2300,S0=50.58 mA, S1=44.20 mA, S2=9.70 mA, S3=42.08 mA, S4=39.97 mA
21:28:56:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:56:955 -> 138283,2300,S0=41.90 mA, S1=58.72 mA, S2=9.63 mA, S3=42.28 mA, S4=40.03 mA
21:28:56:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:57:155 -> 138483,2300,S0=51.05 mA, S1=45.08 mA, S2=9.68 mA, S3=42.55 mA, S4=10.05 mA
21:28:57:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=1.00
21:28:57:355 -> 138683,2300,S0=49.50 mA, S1=44.35 mA, S2=9.57 mA, S3=43.30 mA, S4=52.70 mA
21:28:57:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:57:555 -> 138883,2300,S0=49.45 mA, S1=44.30 mA, S2=9.60 mA, S3=42.78 mA, S4=10.05 mA
21:28:57:560 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:57:755 -> 139083,2300,S0=49.50 mA, S1=44.93 mA, S2=9.63 mA, S3=42.50 mA, S4=43.47 mA
21:28:57:761 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:57:955 -> 139283,2300,S0=48.35 mA, S1=44.93 mA, S2=9.63 mA, S3=42.25 mA, S4=10.10 mA
21:28:57:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:58:155 -> 139483,2300,S0=65.87 mA, S1=45.83 mA, S2=9.57 mA, S3=42.72 mA, S4=8.77 mA
21:28:58:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=1.00
21:28:58:355 -> 139683,2300,S0=44.08 mA, S1=39.90 mA, S2=9.70 mA, S3=42.58 mA, S4=40.40 mA
21:28:58:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:58:555 -> 139883,2300,S0=51.10 mA, S1=40.30 mA, S2=9.57 mA, S3=42.38 mA, S4=9.88 mA
21:28:58:560 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:58:755 -> 140083,2300,S0=50.13 mA, S1=44.72 mA, S2=9.60 mA, S3=38.13 mA, S4=25.37 mA
21:28:58:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:58:955 -> 140283,2300,S0=49.45 mA, S1=56.93 mA, S2=9.65 mA, S3=40.08 mA, S4=39.90 mA
21:28:58:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:59:155 -> 140483,2300,S0=49.75 mA, S1=44.95 mA, S2=9.60 mA, S3=42.75 mA, S4=44.03 mA
21:28:59:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:59:355 -> 140683,2300,S0=49.88 mA, S1=44.10 mA, S2=9.65 mA, S3=42.30 mA, S4=9.93 mA
21:28:59:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:59:554 -> 140883,2300,S0=67.55 mA, S1=44.68 mA, S2=9.73 mA, S3=43.40 mA, S4=40.28 mA
21:28:59:563 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:59:755 -> 141083,2300,S0=50.22 mA, S1=44.10 mA, S2=9.55 mA, S3=42.75 mA, S4=10.02 mA
21:28:59:762 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:28:59:955 -> 141283,2300,S0=49.75 mA, S1=45.60 mA, S2=9.65 mA, S3=24.17 mA, S4=10.10 mA
21:28:59:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:00:155 -> 141483,2300,S0=49.45 mA, S1=44.08 mA, S2=9.63 mA, S3=42.85 mA, S4=42.53 mA
21:29:00:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:00:355 -> 141683,2300,S0=49.53 mA, S1=39.85 mA, S2=9.55 mA, S3=42.38 mA, S4=25.42 mA
21:29:00:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:00:555 -> 141883,2300,S0=40.53 mA, S1=44.47 mA, S2=9.57 mA, S3=42.40 mA, S4=54.20 mA
21:29:00:560 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:00:759 -> 142083,2300,S0=50.13 mA, S1=45.00 mA, S2=9.60 mA, S3=42.70 mA, S4=46.83 mA
21:29:00:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:00:954 -> 142283,2300,S0=50.28 mA, S1=44.20 mA, S2=9.60 mA, S3=42.70 mA, S4=43.83 mA
21:29:00:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=3.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:01:154 -> 142483,2300,S0=49.75 mA, S1=54.70 mA, S2=9.65 mA, S3=42.85 mA, S4=55.35 mA
21:29:01:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:01:354 -> 142683,2300,S0=49.63 mA, S1=44.25 mA, S2=9.65 mA, S3=48.72 mA, S4=25.45 mA
21:29:01:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:01:554 -> 142883,2300,S0=49.43 mA, S1=52.50 mA, S2=9.70 mA, S3=42.80 mA, S4=54.15 mA
21:29:01:560 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:01:754 -> 143083,2300,S0=50.80 mA, S1=45.30 mA, S2=9.63 mA, S3=42.43 mA, S4=44.08 mA
21:29:01:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:01:955 -> 143283,2300,S0=48.43 mA, S1=40.75 mA, S2=9.55 mA, S3=42.30 mA, S4=43.78 mA
21:29:01:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=1.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:02:154 -> 143483,2300,S0=49.58 mA, S1=44.47 mA, S2=9.55 mA, S3=43.35 mA, S4=54.08 mA
21:29:02:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=1.00, PA0=0.00
21:29:02:354 -> 143683,2300,S0=59.72 mA, S1=44.30 mA, S2=9.63 mA, S3=42.33 mA, S4=43.15 mA
21:29:02:361 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:02:554 -> 143883,2300,S0=49.68 mA, S1=44.22 mA, S2=9.63 mA, S3=43.30 mA, S4=10.02 mA
21:29:02:559 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:02:754 -> 144083,2300,S0=66.95 mA, S1=40.03 mA, S2=9.65 mA, S3=42.22 mA, S4=43.25 mA
21:29:02:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:02:954 -> 144283,2300,S0=41.13 mA, S1=44.40 mA, S2=9.60 mA, S3=20.32 mA, S4=40.80 mA
21:29:02:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:03:154 -> 144483,2300,S0=49.53 mA, S1=45.05 mA, S2=9.63 mA, S3=38.35 mA, S4=37.08 mA
21:29:03:159 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:03:354 -> 144683,2300,S0=49.55 mA, S1=59.25 mA, S2=9.57 mA, S3=42.85 mA, S4=42.97 mA
21:29:03:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:03:554 -> 144883,2300,S0=68.07 mA, S1=44.85 mA, S2=9.60 mA, S3=42.88 mA, S4=10.10 mA
21:29:03:559 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:03:754 -> 145083,2300,S0=47.70 mA, S1=59.90 mA, S2=9.68 mA, S3=42.85 mA, S4=25.37 mA
21:29:03:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=1.00, PA1=0.00, PA0=0.00
21:29:03:954 -> 145283,2300,S0=40.50 mA, S1=44.18 mA, S2=9.60 mA, S3=43.13 mA, S4=52.88 mA
21:29:03:960 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:04:154 -> 145483,2300,S0=41.95 mA, S1=44.13 mA, S2=9.52 mA, S3=42.85 mA, S4=40.90 mA
21:29:04:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=3.00, PA1=0.00, PA0=0.00
21:29:04:354 -> 145683,2300,S0=41.03 mA, S1=45.18 mA, S2=9.60 mA, S3=42.20 mA, S4=49.40 mA
21:29:04:360 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:04:554 -> 145883,2300,S0=40.45 mA, S1=44.08 mA, S2=9.57 mA, S3=42.20 mA, S4=40.28 mA
21:29:04:560 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:04:754 -> 146083,2300,S0=56.68 mA, S1=44.15 mA, S2=9.55 mA, S3=42.28 mA, S4=10.02 mA
21:29:04:760 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:04:954 -> 146283,2300,S0=49.55 mA, S1=45.05 mA, S2=9.52 mA, S3=42.75 mA, S4=40.38 mA
21:29:04:959 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:05:154 -> 146483,2300,S0=47.18 mA, S1=44.22 mA, S2=9.60 mA, S3=42.28 mA, S4=41.10 mA
21:29:05:160 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:05:354 -> 146683,2300,S0=49.88 mA, S1=37.40 mA, S2=9.60 mA, S3=42.50 mA, S4=25.80 mA
21:29:05:359 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=1.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:05:554 -> 146883,2300,S0=100.30 mA, S1=44.93 mA, S2=9.65 mA, S3=42.10 mA, S4=43.35 mA
21:29:05:559 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:05:754 -> 147083,2300,S0=40.72 mA, S1=45.08 mA, S2=9.63 mA, S3=42.35 mA, S4=43.30 mA
21:29:05:764 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:05:954 -> 147283,2300,S0=48.70 mA, S1=44.28 mA, S2=9.57 mA, S3=43.15 mA, S4=63.90 mA
21:29:05:959 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:06:154 -> 147483,2300,S0=48.90 mA, S1=44.25 mA, S2=9.70 mA, S3=42.75 mA, S4=40.35 mA
21:29:06:159 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:06:354 -> 147683,2300,S0=52.50 mA, S1=44.95 mA, S2=9.68 mA, S3=42.83 mA, S4=25.47 mA
21:29:06:359 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=1.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:06:554 -> 147883,2300,S0=69.87 mA, S1=56.72 mA, S2=9.65 mA, S3=42.22 mA, S4=10.02 mA
21:29:06:559 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=0.00
