10:54:13:865 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:930 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:931 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:931 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:931 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:931 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:931 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:931 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:931 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:931 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:932 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:935 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:938 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:939 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:940 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:941 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:942 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:54:13:945 -> 4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
