11:23:24:225 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:323 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:329 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
11:23:24:331 -> A4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
